BIOME_NAME,District,Is Monitor,Name,State,Year Spp,calculated,nci
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3942,ANDHRA_PRADESH,2020_Cashew,0.1441155053,258.5106201
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2473,ANDHRA_PRADESH,2020_Cashew,0.9298870817,204.175354
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,1817,ANDHRA_PRADESH,2020_Cashew,0.3003334459,189.508667
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4951,ANDHRA_PRADESH,2020_Cashew,0.477313968,197.4463348
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3514,ANDHRA_PRADESH,2020_Cashew,0.8335345851,192.5106201
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,1939,ANDHRA_PRADESH,2020_Cashew,0.3015088624,164.1351776
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2659,ANDHRA_PRADESH,2020_Cashew,0.4170197436,349.465332
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4416,ANDHRA_PRADESH,2020_Cashew,0.3392145727,73.62480164
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4687,ANDHRA_PRADESH,2020_Cashew,0.4337350425,188.1319885
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6163,ANDHRA_PRADESH,2020_Cashew,0.05325793962,298.8439331
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6168,ANDHRA_PRADESH,2020_Cashew,0.2643030652,357.5106201
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6366,ANDHRA_PRADESH,2020_Cashew,0.5068530978,309.8439331
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,7050,ANDHRA_PRADESH,2020_Cashew,0.2459303916,297.2499695
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,7051,ANDHRA_PRADESH,2020_Cashew,0.1572585162,297.2499695
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5201,ANDHRA_PRADESH,2020_Cashew,0.5775916717,297.2499695
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5202,ANDHRA_PRADESH,2020_Cashew,0.2996472455,297.2499695
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5342,ANDHRA_PRADESH,2020_Cashew,0.2328084205,210.8439484
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5604,ANDHRA_PRADESH,2020_Cashew,0.3245271217,267.916626
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5983,ANDHRA_PRADESH,2020_Cashew,0.1133123226,165.2499695
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6987,ANDHRA_PRADESH,2020_Cashew,0.4502722774,370.5832825
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5873,ANDHRA_PRADESH,2020_Cashew,1.660811745,526.1773071
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4693,ANDHRA_PRADESH,2020_Cashew,0.3243117136,167.5086823
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3809,ANDHRA_PRADESH,2020_Oil Palm,3.57328825,99.29147339
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,10238,ANDHRA_PRADESH,2020_Silver Oak,0.3699742181,257.1391296
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,10239,ANDHRA_PRADESH,2020_Silver Oak,0.2426457327,275.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,10249,ANDHRA_PRADESH,2020_Silver Oak,0.4208784773,275.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,10568,ANDHRA_PRADESH,2020_Silver Oak,0.2771772626,187.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,9420,ANDHRA_PRADESH,2020_Silver Oak,0.4231421205,187.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,9863,ANDHRA_PRADESH,2020_Silver Oak,0.6625897177,216.8058014
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,33138,ANDHRA_PRADESH,2020_Silver Oak,0.2029615645,295.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,10248,ANDHRA_PRADESH,2020_Silver Oak,0.359081079,275.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,10246,ANDHRA_PRADESH,2020_Silver Oak,0.7319180821,275.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,10576,ANDHRA_PRADESH,2020_Silver Oak,0.2209348865,279.1391296
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,9822,ANDHRA_PRADESH,2020_Silver Oak,0.2785340516,139.8058014
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,10575,ANDHRA_PRADESH,2020_Silver Oak,0.6142315602,275.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3109,ANDHRA_PRADESH,2020_Silver Oak,0.343260076,86.42991638
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3111,ANDHRA_PRADESH,2020_Silver Oak,0.2406989605,86.42991638
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3113,ANDHRA_PRADESH,2020_Silver Oak,0.1722918675,86.42991638
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3117,ANDHRA_PRADESH,2020_Silver Oak,0.3763802118,86.42991638
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3118,ANDHRA_PRADESH,2020_Silver Oak,0.2148690535,86.42991638
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3233,ANDHRA_PRADESH,2020_Silver Oak,0.1248926634,86.42991638
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3234,ANDHRA_PRADESH,2020_Silver Oak,0.1868632066,86.42991638
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3235,ANDHRA_PRADESH,2020_Silver Oak,0.09272339716,112.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3236,ANDHRA_PRADESH,2020_Silver Oak,0.1369087693,112.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4375,ANDHRA_PRADESH,2020_Silver Oak,0.1497808506,104.7632599
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4667,ANDHRA_PRADESH,2020_Silver Oak,0.1527451819,262.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4677,ANDHRA_PRADESH,2020_Silver Oak,0.2045092853,148.7632599
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4739,ANDHRA_PRADESH,2020_Silver Oak,0.1368530901,350.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4817,ANDHRA_PRADESH,2020_Silver Oak,0.08130727913,150.3678589
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4818,ANDHRA_PRADESH,2020_Silver Oak,0.1113126563,150.3678589
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5138,ANDHRA_PRADESH,2020_Silver Oak,0.1726951552,354.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5156,ANDHRA_PRADESH,2020_Silver Oak,0.2120521301,123.0965958
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5224,ANDHRA_PRADESH,2020_Silver Oak,0.2335552808,262.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5239,ANDHRA_PRADESH,2020_Silver Oak,0.5747932767,141.4299164
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5240,ANDHRA_PRADESH,2020_Silver Oak,0.3934827118,141.4299164
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5311,ANDHRA_PRADESH,2020_Silver Oak,0.1965517134,262.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5364,ANDHRA_PRADESH,2020_Silver Oak,0.3448613191,302.8148499
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5402,ANDHRA_PRADESH,2020_Silver Oak,1.045504205,183.8057861
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5406,ANDHRA_PRADESH,2020_Silver Oak,0.7845296824,308.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6077,ANDHRA_PRADESH,2020_Silver Oak,1.018326827,157.7924652
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6153,ANDHRA_PRADESH,2020_Silver Oak,1.507705605,198.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6156,ANDHRA_PRADESH,2020_Silver Oak,0.9262038738,198.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6157,ANDHRA_PRADESH,2020_Silver Oak,0.5296475742,157.7924652
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6188,ANDHRA_PRADESH,2020_Silver Oak,0.418393925,157.7924652
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6191,ANDHRA_PRADESH,2020_Silver Oak,0.1959970962,124.79245
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6282,ANDHRA_PRADESH,2020_Silver Oak,0.3229485659,157.7924652
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6385,ANDHRA_PRADESH,2020_Silver Oak,0.9524127287,301.1390991
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6386,ANDHRA_PRADESH,2020_Silver Oak,0.9466495646,301.1390991
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6389,ANDHRA_PRADESH,2020_Silver Oak,0.7843922496,297.4724731
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6436,ANDHRA_PRADESH,2020_Silver Oak,0.1252489363,198.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6437,ANDHRA_PRADESH,2020_Silver Oak,0.2344152184,198.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6500,ANDHRA_PRADESH,2020_Silver Oak,0.08533628393,157.7924652
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6607,ANDHRA_PRADESH,2020_Silver Oak,0.4572010637,253.4724579
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6611,ANDHRA_PRADESH,2020_Silver Oak,0.5213451024,143.4724579
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6612,ANDHRA_PRADESH,2020_Silver Oak,0.6318370673,143.4724579
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6924,ANDHRA_PRADESH,2020_Silver Oak,0.2548676952,390.8865967
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,7157,ANDHRA_PRADESH,2020_Silver Oak,0.1922089775,412.8865967
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,7158,ANDHRA_PRADESH,2020_Silver Oak,0.3242194162,438.5532837
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,7159,ANDHRA_PRADESH,2020_Silver Oak,0.736359691,438.5532837
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,7315,ANDHRA_PRADESH,2020_Silver Oak,0.2355491615,284.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,7358,ANDHRA_PRADESH,2020_Silver Oak,0.5751946794,211.0966034
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,7458,ANDHRA_PRADESH,2020_Silver Oak,0.1146098696,390.8865967
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5068,ANDHRA_PRADESH,2020_Silver Oak,0.3802775851,379.8148804
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5404,ANDHRA_PRADESH,2020_Silver Oak,0.2922401089,183.8057861
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5349,ANDHRA_PRADESH,2020_Silver Oak,0.3924618344,475.1481934
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5314,ANDHRA_PRADESH,2020_Silver Oak,0.3181680071,121.4724503
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3225,ANDHRA_PRADESH,2020_Silver Oak,0.3082086543,112.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6498,ANDHRA_PRADESH,2020_Silver Oak,0.2711282892,157.7924652
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3119,ANDHRA_PRADESH,2020_Silver Oak,0.4889013339,86.42991638
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3232,ANDHRA_PRADESH,2020_Silver Oak,0.1553592258,86.42991638
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6603,ANDHRA_PRADESH,2020_Silver Oak,0.2141380721,114.1391068
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5064,ANDHRA_PRADESH,2020_Silver Oak,0.2660934466,148.7632446
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5183,ANDHRA_PRADESH,2020_Silver Oak,0.137113002,137.7632599
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4819,ANDHRA_PRADESH,2020_Silver Oak,0.1879896039,365.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4688,ANDHRA_PRADESH,2020_Silver Oak,0.1740148325,145.0966034
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4690,ANDHRA_PRADESH,2020_Silver Oak,0.226350432,145.0966034
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4664,ANDHRA_PRADESH,2020_Silver Oak,0.8584262289,262.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4689,ANDHRA_PRADESH,2020_Silver Oak,0.246720926,185.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5179,ANDHRA_PRADESH,2020_Silver Oak,1.264911878,165.4724579
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4735,ANDHRA_PRADESH,2020_Silver Oak,0.5399396201,185.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3110,ANDHRA_PRADESH,2020_Silver Oak,0.2958662894,104.7632599
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3553,ANDHRA_PRADESH,2020_Silver Oak,0.2534384456,187.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,Yes,4775,ANDHRA_PRADESH,2020_Silver Oak,0.1799677424,236.7632446
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,30703,ANDHRA_PRADESH,2020_Silver Oak,0.1666415061,449.4299011
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,31223,ANDHRA_PRADESH,2020_Silver Oak,0.07494284478,434.7632751
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,31632,ANDHRA_PRADESH,2020_Silver Oak,0.3890160632,394.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,31796,ANDHRA_PRADESH,2020_Silver Oak,0.274455005,464.0966187
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,33473,ANDHRA_PRADESH,2020_Silver Oak,1.075981732,476.79245
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6273,ANDHRA_PRADESH,2020_Silver Oak,0.1051667468,445.8148804
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,32103,ANDHRA_PRADESH,2020_Silver Oak,0.4309900552,379.7632751
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,31792,ANDHRA_PRADESH,2020_Silver Oak,0.2649092394,464.0966187
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,33465,ANDHRA_PRADESH,2020_Silver Oak,1.098451758,447.4591064
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,32053,ANDHRA_PRADESH,2020_Silver Oak,0.06850519828,453.1481934
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,31797,ANDHRA_PRADESH,2020_Silver Oak,0.2001153757,471.8420105
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,31798,ANDHRA_PRADESH,2020_Silver Oak,0.1763433494,416.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,3193,ANDHRA_PRADESH,2020_Silver Oak,0.5705137214,458.2509155
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,1508,ANDHRA_PRADESH,2020_Silver Oak,0.169841528,500.8148804
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,1529,ANDHRA_PRADESH,2020_Silver Oak,0.1676202003,500.8148804
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,1826,ANDHRA_PRADESH,2020_Silver Oak,0.3965220444,405.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,1953,ANDHRA_PRADESH,2020_Silver Oak,0.3189856188,412.7632446
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,1957,ANDHRA_PRADESH,2020_Silver Oak,0.274114766,412.7632446
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,1961,ANDHRA_PRADESH,2020_Silver Oak,0.1206836302,412.7632446
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,1964,ANDHRA_PRADESH,2020_Silver Oak,0.3164396935,431.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2010,ANDHRA_PRADESH,2020_Silver Oak,0.3185147276,420.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2485,ANDHRA_PRADESH,2020_Silver Oak,0.2592725068,431.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2488,ANDHRA_PRADESH,2020_Silver Oak,0.1648095822,420.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2493,ANDHRA_PRADESH,2020_Silver Oak,0.262869322,416.4299011
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2498,ANDHRA_PRADESH,2020_Silver Oak,0.1716201683,398.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2500,ANDHRA_PRADESH,2020_Silver Oak,0.3160733831,412.7632446
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2547,ANDHRA_PRADESH,2020_Silver Oak,0.2642060479,328.4299316
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2577,ANDHRA_PRADESH,2020_Silver Oak,0.3827265887,431.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2750,ANDHRA_PRADESH,2020_Silver Oak,0.3574670139,420.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2959,ANDHRA_PRADESH,2020_Silver Oak,0.4990679356,420.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4095,ANDHRA_PRADESH,2020_Silver Oak,0.3112813684,343.1481934
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5297,ANDHRA_PRADESH,2020_Silver Oak,0.4184665427,434.8148804
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5298,ANDHRA_PRADESH,2020_Silver Oak,0.2306720536,434.8148804
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5300,ANDHRA_PRADESH,2020_Silver Oak,0.1285403741,365.1481934
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5301,ANDHRA_PRADESH,2020_Silver Oak,0.07894139971,365.1481934
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5302,ANDHRA_PRADESH,2020_Silver Oak,0.2159001626,427.4815369
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5463,ANDHRA_PRADESH,2020_Silver Oak,0.4557354238,456.8148804
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5466,ANDHRA_PRADESH,2020_Silver Oak,0.08817675454,427.4815369
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,5423,ANDHRA_PRADESH,2020_Silver Oak,0.1032820747,434.8148804
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,1956,ANDHRA_PRADESH,2020_Silver Oak,0.2787139249,420.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2017,ANDHRA_PRADESH,2020_Silver Oak,0.3200134886,420.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2088,ANDHRA_PRADESH,2020_Silver Oak,0.1544943195,409.508667
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2050,ANDHRA_PRADESH,2020_Silver Oak,0.2033283471,409.508667
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2049,ANDHRA_PRADESH,2020_Silver Oak,0.284195808,409.508667
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2482,ANDHRA_PRADESH,2020_Silver Oak,0.8002261098,416.4299011
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2483,ANDHRA_PRADESH,2020_Silver Oak,0.2925666793,416.4299011
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2356,ANDHRA_PRADESH,2020_Silver Oak,0.4656302918,412.7632446
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2486,ANDHRA_PRADESH,2020_Silver Oak,0.1281522024,420.0965881
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,2048,ANDHRA_PRADESH,2020_Silver Oak,0.2378342414,409.508667
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,4216,ANDHRA_PRADESH,2020_Silver Oak,0.2226378165,438.4815369
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6155,ANDHRA_PRADESH,2020_Teak,1.105282685,198.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6178,ANDHRA_PRADESH,2020_Teak,0.3142513684,157.7924652
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6438,ANDHRA_PRADESH,2020_Teak,0.612527622,198.4724426
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6471,ANDHRA_PRADESH,2020_Teak,0.5111397926,291.7632446
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,6614,ANDHRA_PRADESH,2020_Teak,0.8946429982,143.4724579
Tropical & Subtropical Moist Broadleaf Forests,AlluriSitharama Raju,No,7314,ANDHRA_PRADESH,2020_Teak,0.2839013997,284.4299316
